BusinessName,Cuisine,DishName,DishRating,DishPrice
Restaurant_241,Chinese,Wonton Soup,1.0,600
Restaurant_242,South Asian,Chicken Tikka Masala,1.6,950
Restaurant_242,South Asian,Onion Bhaji,2.5,300
Restaurant_242,South Asian,Dal Makhani,1.8,550
Restaurant_242,South Asian,Seekh Kebab,1.7,750
Restaurant_242,South Asian,Garlic Naan,1.7,80
Restaurant_242,South Asian,Mango Lassi,1.3,250
Restaurant_243,Italian,Tiramisu,1.8,600
Restaurant_243,Italian,Focaccia,3.2,350
Restaurant_243,Italian,Minestrone Soup,2.1,500
Restaurant_243,Italian,Penne Arrabbiata,1.8,850
Restaurant_243,Italian,Margherita Pizza,2.6,900
Restaurant_244,Fast Food,Chicken Wrap,1.0,600
Restaurant_244,Fast Food,Coleslaw,1.0,200
Restaurant_244,Fast Food,Onion Rings,1.0,350
Restaurant_244,Fast Food,Beef Burger,1.1,650
Restaurant_244,Fast Food,Hot Dog,1.8,400
Restaurant_244,Fast Food,Fish Fillet,1.7,550
Restaurant_244,Fast Food,Fried Chicken,1.1,700
Restaurant_245,Italian,Cannoli,2.8,400
Restaurant_245,Italian,Minestrone Soup,3.2,500
Restaurant_245,Italian,Bruschetta,3.1,450
Restaurant_245,Italian,Penne Arrabbiata,3.5,850
Restaurant_245,Italian,Pasta Carbonara,3.0,1000
Restaurant_245,Italian,Margherita Pizza,3.8,900
Restaurant_245,Italian,Lasagne,3.5,1100
Restaurant_246,Mediterranean,Falafel Wrap,5.0,550
Restaurant_246,Mediterranean,Hummus & Pita,4.8,450
Restaurant_246,Mediterranean,Tabbouleh,4.5,400
Restaurant_246,Mediterranean,Moussaka,3.9,1100
Restaurant_246,Mediterranean,Lamb Shawarma,4.6,900
Restaurant_246,Mediterranean,Grilled Halloumi,4.1,800
Restaurant_247,Chinese,Sweet & Sour Chicken,3.0,900
Restaurant_247,Chinese,Fried Dumplings,2.7,650
Restaurant_247,Chinese,Wonton Soup,2.6,600
Restaurant_247,Chinese,Peking Duck,1.3,1800
Restaurant_247,Chinese,Dim Sum,2.3,700
Restaurant_248,South Asian,Garlic Naan,2.6,80
Restaurant_248,South Asian,Chicken Tikka Masala,3.7,950
Restaurant_248,South Asian,Gulab Jamun,3.0,200
Restaurant_248,South Asian,Lamb Biryani,3.5,1100
Restaurant_248,South Asian,Onion Bhaji,2.5,300
Restaurant_248,South Asian,Dal Makhani,3.4,550
Restaurant_248,South Asian,Palak Paneer,3.3,650
Restaurant_249,British,Victoria Sponge,4.3,450
Restaurant_249,British,Beef Wellington,4.1,1800
Restaurant_249,British,Scotch Egg,3.9,380
Restaurant_249,British,Jacket Potato,4.3,420
Restaurant_249,British,Beans on Toast,3.9,350
Restaurant_250,British,Full English Breakfast,4.5,850
Restaurant_250,British,Shepherd's Pie,4.7,1200
Restaurant_250,British,Scotch Egg,4.4,380
Restaurant_250,British,Victoria Sponge,5.0,450
Restaurant_250,British,Beans on Toast,4.8,350
Restaurant_250,British,Jacket Potato,4.7,420
Restaurant_250,British,Fish & Chips,5.0,950
Restaurant_250,British,Sticky Toffee Pudding,4.3,400
Restaurant_251,South Asian,Samosa,4.0,120
Restaurant_251,South Asian,Chicken Tikka Masala,4.5,950
Restaurant_251,South Asian,Gulab Jamun,3.6,200
Restaurant_251,South Asian,Mango Lassi,5.0,250
Restaurant_251,South Asian,Dal Makhani,5.0,550
Restaurant_251,South Asian,Garlic Naan,4.5,80
Restaurant_251,South Asian,Onion Bhaji,4.6,300
Restaurant_252,British,Cornish Pasty,3.0,500
Restaurant_252,British,Jacket Potato,1.0,420
Restaurant_252,British,Victoria Sponge,1.0,450
Restaurant_252,British,Fish & Chips,1.1,950
Restaurant_252,British,Beef Wellington,1.3,1800
Restaurant_252,British,Scotch Egg,1.0,380
Restaurant_252,British,Sticky Toffee Pudding,1.0,400
Restaurant_252,British,Shepherd's Pie,2.0,1200
Restaurant_253,Cafe,Club Sandwich,2.1,700
Restaurant_253,Cafe,Blueberry Muffin,3.5,250
Restaurant_253,Cafe,Cappuccino,2.3,350
Restaurant_253,Cafe,Eggs Benedict,2.9,750
Restaurant_253,Cafe,Smoothie,2.6,400
Restaurant_253,Cafe,Croissant,2.7,280
Restaurant_253,Cafe,Avocado Toast,2.3,650
Restaurant_254,South Asian,Samosa,1.3,120
Restaurant_254,South Asian,Seekh Kebab,1.0,750
Restaurant_254,South Asian,Lamb Biryani,1.0,1100
Restaurant_254,South Asian,Onion Bhaji,1.2,300
Restaurant_254,South Asian,Garlic Naan,1.7,80
Restaurant_254,South Asian,Dal Makhani,1.7,550
Restaurant_254,South Asian,Chicken Tikka Masala,1.4,950
Restaurant_254,South Asian,Mango Lassi,1.5,250
Restaurant_255,Cafe,Cappuccino,1.5,350
Restaurant_255,Cafe,Eggs Benedict,1.5,750
Restaurant_255,Cafe,Avocado Toast,1.5,650
Restaurant_255,Cafe,Granola Bowl,1.8,550
Restaurant_255,Cafe,Scone,1.2,220
Restaurant_255,Cafe,Smoothie,1.8,400
Restaurant_256,Chinese,Egg Fried Rice,2.6,550
Restaurant_256,Chinese,Kung Pao Chicken,2.4,950
Restaurant_256,Chinese,Sweet & Sour Chicken,2.8,900
Restaurant_256,Chinese,Peking Duck,2.2,1800
Restaurant_256,Chinese,Dim Sum,1.7,700
Restaurant_256,Chinese,Bok Choy,2.8,400
Restaurant_257,British,Cornish Pasty,4.3,500
Restaurant_257,British,Scotch Egg,3.5,380
Restaurant_257,British,Jacket Potato,3.9,420
Restaurant_257,British,Shepherd's Pie,3.2,1200
Restaurant_257,British,Fish & Chips,2.6,950
Restaurant_257,British,Beef Wellington,3.5,1800
Restaurant_257,British,Beans on Toast,3.6,350
Restaurant_258,South Asian,Lamb Biryani,3.3,1100
Restaurant_258,South Asian,Garlic Naan,3.1,80
Restaurant_258,South Asian,Chicken Tikka Masala,4.0,950
Restaurant_258,South Asian,Mango Lassi,3.5,250
Restaurant_258,South Asian,Seekh Kebab,3.2,750
Restaurant_258,South Asian,Gulab Jamun,3.9,200
Restaurant_259,Mexican,Nachos,1.3,700
Restaurant_259,Mexican,Chicken Quesadilla,2.6,750
Restaurant_259,Mexican,Beef Tacos,2.1,650
Restaurant_259,Mexican,Pico de Gallo,2.9,250
Restaurant_259,Mexican,Elote,2.5,300
Restaurant_260,Fast Food,Fried Chicken,5.0,700
Restaurant_260,Fast Food,BBQ Wings,5.0,750
Restaurant_260,Fast Food,Onion Rings,4.7,350
Restaurant_260,Fast Food,Fish Fillet,4.2,550
Restaurant_260,Fast Food,Chicken Wrap,5.0,600
Restaurant_260,Fast Food,Milkshake,5.0,350
Restaurant_260,Fast Food,Loaded Fries,4.8,550
Restaurant_261,British,Scotch Egg,1.3,380
Restaurant_261,British,Sticky Toffee Pudding,2.8,400
Restaurant_261,British,Full English Breakfast,1.4,850
Restaurant_261,British,Victoria Sponge,1.0,450
Restaurant_261,British,Cornish Pasty,1.0,500
Restaurant_261,British,Beans on Toast,1.8,350
Restaurant_261,British,Beef Wellington,1.0,1800
Restaurant_262,Mexican,Guacamole & Chips,3.9,500
Restaurant_262,Mexican,Burrito Bowl,3.9,850
Restaurant_262,Mexican,Enchiladas,4.7,900
Restaurant_262,Mexican,Pico de Gallo,4.2,250
Restaurant_262,Mexican,Flan,4.7,300
Restaurant_262,Mexican,Churros,4.2,350
Restaurant_263,British,Full English Breakfast,1.4,850
Restaurant_263,British,Victoria Sponge,2.2,450
Restaurant_263,British,Scotch Egg,2.1,380
Restaurant_263,British,Jacket Potato,1.5,420
Restaurant_263,British,Sticky Toffee Pudding,1.3,400
Restaurant_263,British,Beef Wellington,2.1,1800
Restaurant_263,British,Beans on Toast,2.8,350
Restaurant_264,South Asian,Onion Bhaji,2.0,300
Restaurant_264,South Asian,Gulab Jamun,1.0,200
Restaurant_264,South Asian,Chicken Tikka Masala,1.5,950
Restaurant_264,South Asian,Garlic Naan,1.4,80
Restaurant_264,South Asian,Mango Lassi,1.0,250
Restaurant_264,South Asian,Samosa,1.6,120
Restaurant_265,Mexican,Nachos,2.5,700
Restaurant_265,Mexican,Burrito Bowl,2.0,850
Restaurant_265,Mexican,Pico de Gallo,2.7,250
Restaurant_265,Mexican,Elote,2.1,300
Restaurant_265,Mexican,Chicken Quesadilla,3.1,750
Restaurant_265,Mexican,Flan,2.8,300
Restaurant_265,Mexican,Enchiladas,2.1,900
Restaurant_265,Mexican,Churros,2.5,350
Restaurant_266,Mexican,Chicken Quesadilla,1.7,750
Restaurant_266,Mexican,Pico de Gallo,1.1,250
Restaurant_266,Mexican,Burrito Bowl,1.1,850
Restaurant_266,Mexican,Elote,1.0,300
Restaurant_266,Mexican,Enchiladas,1.0,900
Restaurant_266,Mexican,Churros,1.1,350
Restaurant_267,Fast Food,Hot Dog,1.3,400
Restaurant_267,Fast Food,BBQ Wings,2.3,750
Restaurant_267,Fast Food,Coleslaw,1.6,200
Restaurant_267,Fast Food,Fish Fillet,1.8,550
Restaurant_267,Fast Food,Loaded Fries,2.3,550
Restaurant_268,British,Beans on Toast,3.8,350
Restaurant_268,British,Beef Wellington,3.9,1800
Restaurant_268,British,Cornish Pasty,3.8,500
Restaurant_268,British,Victoria Sponge,3.5,450
Restaurant_268,British,Sticky Toffee Pudding,4.0,400
Restaurant_268,British,Scotch Egg,3.1,380
Restaurant_268,British,Full English Breakfast,3.1,850
Restaurant_268,British,Fish & Chips,3.8,950
Restaurant_269,Mediterranean,Hummus & Pita,2.0,450
Restaurant_269,Mediterranean,Tzatziki,1.3,350
Restaurant_269,Mediterranean,Greek Salad,2.0,550
Restaurant_269,Mediterranean,Moussaka,1.0,1100
Restaurant_269,Mediterranean,Lamb Shawarma,2.3,900
Restaurant_269,Mediterranean,Stuffed Vine Leaves,1.6,650
Restaurant_269,Mediterranean,Baklava,1.3,350
Restaurant_270,Fast Food,Chicken Wrap,2.2,600
Restaurant_270,Fast Food,Onion Rings,2.1,350
Restaurant_270,Fast Food,Beef Burger,2.2,650
Restaurant_270,Fast Food,Hot Dog,2.7,400
Restaurant_270,Fast Food,Loaded Fries,2.4,550
Restaurant_270,Fast Food,Milkshake,3.2,350
Restaurant_271,Fast Food,Chicken Wrap,1.0,600
Restaurant_271,Fast Food,Fish Fillet,1.0,550
Restaurant_271,Fast Food,BBQ Wings,1.6,750
Restaurant_271,Fast Food,Beef Burger,1.4,650
Restaurant_271,Fast Food,Loaded Fries,1.5,550
Restaurant_271,Fast Food,Hot Dog,1.3,400
Restaurant_271,Fast Food,Milkshake,1.0,350
Restaurant_272,Chinese,Kung Pao Chicken,3.8,950
Restaurant_272,Chinese,Chow Mein,2.8,800
Restaurant_272,Chinese,Peking Duck,3.1,1800
Restaurant_272,Chinese,Dim Sum,2.9,700
Restaurant_272,Chinese,Sweet & Sour Chicken,3.1,900
Restaurant_272,Chinese,Wonton Soup,3.0,600
Restaurant_272,Chinese,Egg Fried Rice,2.7,550
Restaurant_273,South Asian,Garlic Naan,4.0,80
Restaurant_273,South Asian,Palak Paneer,3.8,650
Restaurant_273,South Asian,Gulab Jamun,4.0,200
Restaurant_273,South Asian,Chicken Tikka Masala,3.9,950
Restaurant_273,South Asian,Seekh Kebab,3.0,750
Restaurant_273,South Asian,Onion Bhaji,2.6,300
Restaurant_273,South Asian,Dal Makhani,2.2,550
Restaurant_273,South Asian,Lamb Biryani,3.5,1100
Restaurant_274,Fast Food,Coleslaw,3.0,200
Restaurant_274,Fast Food,Loaded Fries,2.7,550
Restaurant_274,Fast Food,Chicken Wrap,2.3,600
Restaurant_274,Fast Food,Fish Fillet,1.7,550
Restaurant_274,Fast Food,Fried Chicken,2.2,700
Restaurant_275,South Asian,Garlic Naan,2.9,80
Restaurant_275,South Asian,Mango Lassi,3.1,250
Restaurant_275,South Asian,Seekh Kebab,3.8,750
Restaurant_275,South Asian,Samosa,3.5,120
Restaurant_275,South Asian,Chicken Tikka Masala,3.0,950
Restaurant_276,Cafe,Blueberry Muffin,1.6,250
Restaurant_276,Cafe,Cappuccino,2.7,350
Restaurant_276,Cafe,Croissant,3.0,280
Restaurant_276,Cafe,Smoothie,2.4,400
Restaurant_276,Cafe,Club Sandwich,2.8,700
Restaurant_276,Cafe,Cheese Toastie,2.0,380
Restaurant_276,Cafe,Eggs Benedict,2.0,750
Restaurant_277,Mexican,Enchiladas,2.8,900
Restaurant_277,Mexican,Churros,1.9,350
Restaurant_277,Mexican,Burrito Bowl,2.1,850
Restaurant_277,Mexican,Chicken Quesadilla,2.5,750
Restaurant_277,Mexican,Flan,2.4,300
Restaurant_277,Mexican,Nachos,2.5,700
Restaurant_278,Mediterranean,Greek Salad,3.1,550
Restaurant_278,Mediterranean,Moussaka,3.0,1100
Restaurant_278,Mediterranean,Falafel Wrap,3.4,550
Restaurant_278,Mediterranean,Hummus & Pita,2.5,450
Restaurant_278,Mediterranean,Tabbouleh,2.2,400
Restaurant_279,Chinese,Fried Dumplings,4.3,650
Restaurant_279,Chinese,Sweet & Sour Chicken,3.9,900
Restaurant_279,Chinese,Chow Mein,4.5,800
Restaurant_279,Chinese,Kung Pao Chicken,3.4,950
Restaurant_279,Chinese,Wonton Soup,3.9,600
Restaurant_280,South Asian,Lamb Biryani,4.9,1100
Restaurant_280,South Asian,Samosa,4.0,120
Restaurant_280,South Asian,Mango Lassi,3.7,250
Restaurant_280,South Asian,Chicken Tikka Masala,4.1,950
Restaurant_280,South Asian,Dal Makhani,4.0,550
Restaurant_280,South Asian,Garlic Naan,3.9,80
Restaurant_281,South Asian,Garlic Naan,2.4,80
Restaurant_281,South Asian,Mango Lassi,2.8,250
Restaurant_281,South Asian,Seekh Kebab,2.5,750
Restaurant_281,South Asian,Onion Bhaji,1.9,300
Restaurant_281,South Asian,Samosa,3.0,120
Restaurant_281,South Asian,Chicken Tikka Masala,2.3,950
Restaurant_281,South Asian,Dal Makhani,2.3,550
Restaurant_282,Fast Food,Chicken Wrap,3.6,600
Restaurant_282,Fast Food,Coleslaw,4.7,200
Restaurant_282,Fast Food,Fish Fillet,3.1,550
Restaurant_282,Fast Food,Loaded Fries,2.3,550
Restaurant_282,Fast Food,Beef Burger,3.2,650
Restaurant_283,Chinese,Kung Pao Chicken,3.7,950
Restaurant_283,Chinese,Peking Duck,2.6,1800
Restaurant_283,Chinese,Chow Mein,3.2,800
Restaurant_283,Chinese,Dim Sum,2.5,700
Restaurant_283,Chinese,Spring Rolls,3.3,450
Restaurant_283,Chinese,Sweet & Sour Chicken,2.9,900
Restaurant_283,Chinese,Wonton Soup,3.7,600
Restaurant_284,Chinese,Chow Mein,3.5,800
Restaurant_284,Chinese,Egg Fried Rice,4.1,550
Restaurant_284,Chinese,Dim Sum,3.1,700
Restaurant_284,Chinese,Sweet & Sour Chicken,4.1,900
Restaurant_284,Chinese,Wonton Soup,3.5,600
Restaurant_284,Chinese,Fried Dumplings,4.0,650
Restaurant_285,Mexican,Chicken Quesadilla,2.8,750
Restaurant_285,Mexican,Beef Tacos,2.5,650
Restaurant_285,Mexican,Enchiladas,2.9,900
Restaurant_285,Mexican,Pico de Gallo,3.3,250
Restaurant_285,Mexican,Burrito Bowl,2.9,850
Restaurant_285,Mexican,Nachos,2.1,700
Restaurant_285,Mexican,Elote,1.9,300
Restaurant_285,Mexican,Guacamole & Chips,2.1,500
Restaurant_286,Fast Food,Beef Burger,4.6,650
Restaurant_286,Fast Food,Chicken Wrap,5.0,600
Restaurant_286,Fast Food,Milkshake,4.3,350
Restaurant_286,Fast Food,Coleslaw,4.1,200
Restaurant_286,Fast Food,Hot Dog,4.4,400
Restaurant_286,Fast Food,Fish Fillet,4.1,550
Restaurant_286,Fast Food,Onion Rings,4.6,350
Restaurant_287,Cafe,Scone,3.7,220
Restaurant_287,Cafe,Club Sandwich,4.1,700
Restaurant_287,Cafe,Cappuccino,5.0,350
Restaurant_287,Cafe,Granola Bowl,4.6,550
Restaurant_287,Cafe,Croissant,4.4,280
Restaurant_287,Cafe,Blueberry Muffin,3.2,250
Restaurant_287,Cafe,Smoothie,4.3,400
Restaurant_287,Cafe,Eggs Benedict,4.3,750
Restaurant_288,South Asian,Chicken Tikka Masala,4.7,950
Restaurant_288,South Asian,Gulab Jamun,4.2,200
Restaurant_288,South Asian,Dal Makhani,4.0,550
Restaurant_288,South Asian,Palak Paneer,5.0,650
Restaurant_288,South Asian,Garlic Naan,4.0,80
Restaurant_288,South Asian,Lamb Biryani,3.8,1100
Restaurant_288,South Asian,Seekh Kebab,3.9,750
Restaurant_288,South Asian,Onion Bhaji,4.4,300
Restaurant_289,Chinese,Sweet & Sour Chicken,1.3,900
Restaurant_289,Chinese,Dim Sum,2.1,700
Restaurant_289,Chinese,Fried Dumplings,1.4,650
Restaurant_289,Chinese,Chow Mein,2.0,800
Restaurant_289,Chinese,Bok Choy,2.5,400
Restaurant_290,Fast Food,Fried Chicken,3.2,700
Restaurant_290,Fast Food,Beef Burger,4.1,650
Restaurant_290,Fast Food,Hot Dog,3.7,400
Restaurant_290,Fast Food,Onion Rings,3.5,350
Restaurant_290,Fast Food,Milkshake,4.3,350
Restaurant_290,Fast Food,BBQ Wings,4.1,750
Restaurant_290,Fast Food,Coleslaw,3.7,200
Restaurant_290,Fast Food,Loaded Fries,4.1,550
Restaurant_291,British,Victoria Sponge,1.4,450
Restaurant_291,British,Scotch Egg,1.7,380
Restaurant_291,British,Beef Wellington,1.5,1800
Restaurant_291,British,Beans on Toast,1.0,350
Restaurant_291,British,Sticky Toffee Pudding,2.1,400
Restaurant_291,British,Shepherd's Pie,2.6,1200
Restaurant_291,British,Full English Breakfast,2.1,850
Restaurant_291,British,Cornish Pasty,2.0,500
Restaurant_292,Mexican,Enchiladas,1.6,900
Restaurant_292,Mexican,Pico de Gallo,1.2,250
Restaurant_292,Mexican,Chicken Quesadilla,1.7,750
Restaurant_292,Mexican,Churros,2.2,350
Restaurant_292,Mexican,Nachos,1.6,700
Restaurant_293,British,Beef Wellington,2.7,1800
Restaurant_293,British,Beans on Toast,2.2,350
Restaurant_293,British,Fish & Chips,3.9,950
Restaurant_293,British,Jacket Potato,3.3,420
Restaurant_293,British,Scotch Egg,2.6,380
Restaurant_293,British,Shepherd's Pie,3.6,1200
Restaurant_294,Chinese,Wonton Soup,1.3,600
Restaurant_294,Chinese,Fried Dumplings,1.0,650
Restaurant_294,Chinese,Dim Sum,2.0,700
Restaurant_294,Chinese,Egg Fried Rice,1.0,550
Restaurant_294,Chinese,Sweet & Sour Chicken,1.4,900
Restaurant_295,Chinese,Chow Mein,3.3,800
Restaurant_295,Chinese,Sweet & Sour Chicken,3.9,900
Restaurant_295,Chinese,Spring Rolls,3.8,450
Restaurant_295,Chinese,Bok Choy,3.1,400
Restaurant_295,Chinese,Dim Sum,3.0,700
Restaurant_295,Chinese,Peking Duck,2.9,1800
Restaurant_296,South Asian,Seekh Kebab,4.8,750
Restaurant_296,South Asian,Dal Makhani,4.0,550
Restaurant_296,South Asian,Garlic Naan,4.7,80
Restaurant_296,South Asian,Palak Paneer,3.9,650
Restaurant_296,South Asian,Samosa,5.0,120
Restaurant_296,South Asian,Lamb Biryani,5.0,1100
Restaurant_297,Mexican,Burrito Bowl,3.3,850
Restaurant_297,Mexican,Beef Tacos,3.3,650
Restaurant_297,Mexican,Churros,3.5,350
Restaurant_297,Mexican,Guacamole & Chips,2.9,500
Restaurant_297,Mexican,Chicken Quesadilla,2.8,750
Restaurant_297,Mexican,Flan,3.7,300
Restaurant_297,Mexican,Pico de Gallo,2.3,250
Restaurant_297,Mexican,Nachos,2.7,700
Restaurant_298,Fast Food,Milkshake,1.3,350
Restaurant_298,Fast Food,Coleslaw,1.7,200
Restaurant_298,Fast Food,Loaded Fries,2.3,550
Restaurant_298,Fast Food,Fish Fillet,2.4,550
Restaurant_298,Fast Food,Beef Burger,1.7,650
Restaurant_298,Fast Food,Onion Rings,1.0,350
Restaurant_298,Fast Food,Fried Chicken,1.3,700
Restaurant_298,Fast Food,Chicken Wrap,2.1,600
Restaurant_299,Fast Food,Loaded Fries,2.1,550
Restaurant_299,Fast Food,Chicken Wrap,2.4,600
Restaurant_299,Fast Food,Hot Dog,1.7,400
Restaurant_299,Fast Food,Fried Chicken,2.2,700
Restaurant_299,Fast Food,Onion Rings,1.8,350
Restaurant_299,Fast Food,Coleslaw,2.6,200
Restaurant_300,Cafe,Scone,3.4,220
Restaurant_300,Cafe,Granola Bowl,2.9,550
Restaurant_300,Cafe,Blueberry Muffin,2.6,250
Restaurant_300,Cafe,Croissant,2.4,280
Restaurant_300,Cafe,Cappuccino,3.3,350
Restaurant_300,Cafe,Club Sandwich,3.3,700
Restaurant_300,Cafe,Smoothie,3.1,400
Restaurant_301,Mexican,Nachos,2.6,700
Restaurant_301,Mexican,Flan,1.9,300
Restaurant_301,Mexican,Elote,2.4,300
Restaurant_301,Mexican,Churros,1.7,350
Restaurant_301,Mexican,Guacamole & Chips,1.0,500
Restaurant_301,Mexican,Chicken Quesadilla,1.0,750
Restaurant_302,Mexican,Guacamole & Chips,1.0,500
Restaurant_302,Mexican,Nachos,1.0,700
Restaurant_302,Mexican,Chicken Quesadilla,1.0,750
Restaurant_302,Mexican,Churros,1.0,350
Restaurant_302,Mexican,Flan,1.0,300
Restaurant_302,Mexican,Elote,1.0,300
Restaurant_303,Cafe,Smoothie,2.9,400
Restaurant_303,Cafe,Croissant,2.6,280
Restaurant_303,Cafe,Granola Bowl,2.6,550
Restaurant_303,Cafe,Blueberry Muffin,2.9,250
Restaurant_303,Cafe,Cappuccino,2.5,350
Restaurant_303,Cafe,Eggs Benedict,2.3,750
Restaurant_303,Cafe,Avocado Toast,2.1,650
Restaurant_303,Cafe,Club Sandwich,1.9,700
Restaurant_304,Fast Food,Fried Chicken,4.3,700
Restaurant_304,Fast Food,Chicken Wrap,4.6,600
Restaurant_304,Fast Food,Onion Rings,4.0,350
Restaurant_304,Fast Food,BBQ Wings,2.9,750
Restaurant_304,Fast Food,Fish Fillet,3.3,550
Restaurant_304,Fast Food,Loaded Fries,4.3,550
Restaurant_304,Fast Food,Coleslaw,3.8,200
Restaurant_304,Fast Food,Beef Burger,2.9,650
Restaurant_305,Italian,Cannoli,2.7,400
Restaurant_305,Italian,Risotto,2.9,1200
Restaurant_305,Italian,Focaccia,3.9,350
Restaurant_305,Italian,Pasta Carbonara,2.7,1000
Restaurant_305,Italian,Minestrone Soup,4.0,500
Restaurant_305,Italian,Tiramisu,2.2,600
Restaurant_306,Cafe,Avocado Toast,1.0,650
Restaurant_306,Cafe,Croissant,1.1,280
Restaurant_306,Cafe,Cheese Toastie,1.0,380
Restaurant_306,Cafe,Cappuccino,1.0,350
Restaurant_306,Cafe,Club Sandwich,1.6,700
Restaurant_307,Fast Food,Fried Chicken,4.4,700
Restaurant_307,Fast Food,Milkshake,4.0,350
Restaurant_307,Fast Food,Loaded Fries,3.6,550
Restaurant_307,Fast Food,Hot Dog,3.2,400
Restaurant_307,Fast Food,Chicken Wrap,4.0,600
Restaurant_307,Fast Food,Coleslaw,3.2,200
Restaurant_307,Fast Food,Onion Rings,3.9,350
Restaurant_307,Fast Food,Fish Fillet,3.3,550
Restaurant_308,Mediterranean,Grilled Halloumi,2.5,800
Restaurant_308,Mediterranean,Baklava,2.1,350
Restaurant_308,Mediterranean,Lamb Shawarma,3.1,900
Restaurant_308,Mediterranean,Moussaka,2.3,1100
Restaurant_308,Mediterranean,Falafel Wrap,1.9,550
Restaurant_308,Mediterranean,Stuffed Vine Leaves,3.1,650
Restaurant_308,Mediterranean,Tabbouleh,1.9,400
Restaurant_309,Mediterranean,Grilled Halloumi,1.9,800
Restaurant_309,Mediterranean,Lamb Shawarma,1.3,900
Restaurant_309,Mediterranean,Tzatziki,2.3,350
Restaurant_309,Mediterranean,Moussaka,3.3,1100
Restaurant_309,Mediterranean,Hummus & Pita,2.2,450
Restaurant_309,Mediterranean,Tabbouleh,2.8,400
Restaurant_309,Mediterranean,Falafel Wrap,2.6,550
Restaurant_310,Cafe,Eggs Benedict,1.0,750
Restaurant_310,Cafe,Club Sandwich,1.4,700
Restaurant_310,Cafe,Smoothie,1.7,400
Restaurant_310,Cafe,Scone,2.3,220
Restaurant_310,Cafe,Cheese Toastie,1.4,380
Restaurant_310,Cafe,Granola Bowl,1.8,550
Restaurant_310,Cafe,Cappuccino,1.0,350
Restaurant_311,Cafe,Cappuccino,2.2,350
Restaurant_311,Cafe,Eggs Benedict,1.4,750
Restaurant_311,Cafe,Croissant,1.5,280
Restaurant_311,Cafe,Cheese Toastie,3.0,380
Restaurant_311,Cafe,Scone,2.8,220
Restaurant_312,Cafe,Croissant,1.5,280
Restaurant_312,Cafe,Granola Bowl,1.5,550
Restaurant_312,Cafe,Avocado Toast,2.1,650
Restaurant_312,Cafe,Cheese Toastie,1.2,380
Restaurant_312,Cafe,Cappuccino,1.1,350
Restaurant_313,Fast Food,Loaded Fries,4.7,550
Restaurant_313,Fast Food,Hot Dog,5.0,400
Restaurant_313,Fast Food,Chicken Wrap,4.3,600
Restaurant_313,Fast Food,Coleslaw,4.6,200
Restaurant_313,Fast Food,Fish Fillet,4.9,550
Restaurant_313,Fast Food,Milkshake,4.3,350
Restaurant_314,Italian,Lasagne,1.7,1100
Restaurant_314,Italian,Pasta Carbonara,2.9,1000
Restaurant_314,Italian,Cannoli,3.2,400
Restaurant_314,Italian,Focaccia,2.5,350
Restaurant_314,Italian,Margherita Pizza,2.1,900
Restaurant_314,Italian,Risotto,2.1,1200
Restaurant_315,British,Shepherd's Pie,4.1,1200
Restaurant_315,British,Sticky Toffee Pudding,3.7,400
Restaurant_315,British,Fish & Chips,3.9,950
Restaurant_315,British,Scotch Egg,2.7,380
Restaurant_315,British,Cornish Pasty,4.6,500
Restaurant_315,British,Full English Breakfast,4.1,850
Restaurant_316,British,Beef Wellington,2.3,1800
Restaurant_316,British,Shepherd's Pie,1.5,1200
Restaurant_316,British,Beans on Toast,2.2,350
Restaurant_316,British,Sticky Toffee Pudding,2.4,400
Restaurant_316,British,Cornish Pasty,2.4,500
Restaurant_317,Fast Food,Milkshake,1.1,350
Restaurant_317,Fast Food,Chicken Wrap,1.0,600
Restaurant_317,Fast Food,Fish Fillet,1.3,550
Restaurant_317,Fast Food,BBQ Wings,1.5,750
Restaurant_317,Fast Food,Loaded Fries,1.7,550
Restaurant_317,Fast Food,Hot Dog,1.6,400
Restaurant_317,Fast Food,Onion Rings,1.0,350
Restaurant_317,Fast Food,Fried Chicken,1.0,700
Restaurant_318,Chinese,Egg Fried Rice,4.4,550
Restaurant_318,Chinese,Wonton Soup,2.9,600
Restaurant_318,Chinese,Dim Sum,2.5,700
Restaurant_318,Chinese,Sweet & Sour Chicken,3.7,900
Restaurant_318,Chinese,Kung Pao Chicken,3.7,950
Restaurant_318,Chinese,Bok Choy,2.9,400
Restaurant_318,Chinese,Peking Duck,4.0,1800
Restaurant_319,South Asian,Samosa,3.3,120
Restaurant_319,South Asian,Dal Makhani,3.7,550
Restaurant_319,South Asian,Mango Lassi,3.5,250
Restaurant_319,South Asian,Chicken Tikka Masala,3.9,950
Restaurant_319,South Asian,Gulab Jamun,3.8,200
Restaurant_319,South Asian,Lamb Biryani,4.5,1100
Restaurant_319,South Asian,Palak Paneer,3.5,650
Restaurant_319,South Asian,Garlic Naan,4.3,80
Restaurant_320,British,Cornish Pasty,2.5,500
Restaurant_320,British,Beans on Toast,4.8,350
Restaurant_320,British,Scotch Egg,3.6,380
Restaurant_320,British,Full English Breakfast,4.1,850
Restaurant_320,British,Victoria Sponge,3.2,450
Restaurant_320,British,Fish & Chips,5.0,950
Restaurant_320,British,Jacket Potato,4.8,420
Restaurant_320,British,Beef Wellington,4.4,1800
Restaurant_321,Cafe,Cheese Toastie,2.5,380
